年度,県コード,連番,県番号,調査年月日,is_overflow,学名,和名,個体数,湿重量_g,Year,Month,Season,学名_clean
2016,42.0,Tng-5,,2016-09-07,False,Sternaspis scutata,ﾀﾞﾙﾏｺﾞｶｲ,8.0,0.04,2016.0,9.0,Other,Sternaspis scutata
2016,42.0,Tng-5,,2016-09-07,False,Leiochrides sp.,,8.0,0.02,2016.0,9.0,Other,Leiochrides sp.
2016,42.0,Tng-5,,2016-09-07,False,Notomastus sp.,,6.0,,2016.0,9.0,Other,Notomastus sp.
2016,42.0,Tng-5,,2016-09-07,False,Ophelina sp.,,28.0,0.78,2016.0,9.0,Other,Ophelina sp.
2016,42.0,Tng-5,,2016-09-07,False,Ditrupa gracillima,ﾂﾉｶﾞｲﾀﾞﾏｼ,2.0,,2016.0,9.0,Other,Ditrupa gracillima
2016,42.0,Tng-5,,2016-09-07,False,OLIGOCHAETA,ﾐﾐｽﾞ綱,4.0,,2016.0,9.0,Other,OLIGOCHAETA
2016,42.0,Tng-5,,2016-09-07,False,Apionsoma sp.,ｲﾄｸｽﾞﾎｼﾑｼ属,8.0,0.04,2016.0,9.0,Other,Apionsoma sp.
2016,42.0,Tng-5,,2016-09-07,False,CUMACEA,ｸ-ﾏ目,2.0,,2016.0,9.0,Other,CUMACEA
2016,42.0,Tng-5,,2016-09-07,False,Cirolana japonensis,ﾔﾏﾄｽﾅﾎﾘﾑｼ,2.0,0.02,2016.0,9.0,Other,Cirolana japonensis
2016,42.0,Tng-5,,2016-09-07,False,Photis sp.,,28.0,0.02,2016.0,9.0,Other,Photis sp.
2016,42.0,Tng-5,,2016-09-07,False,ISAEIDAE,ｲｼｸﾖｺｴﾋﾞ科,84.0,0.02,2016.0,9.0,Other,ISAEIDAE
2016,42.0,Tng-5,,2016-09-07,False,Ericthonius pugnax,ﾎｿﾖｺｴﾋﾞ,6.0,,2016.0,9.0,Other,Ericthonius pugnax
2016,42.0,Tng-5,,2016-09-07,False,PHOXOCEPHALIDAE,ﾋｻｼｿｺｴﾋﾞ科,22.0,,2016.0,9.0,Other,PHOXOCEPHALIDAE
2016,42.0,Tng-5,,2016-09-07,False,Nippopisella nagatai,ﾄﾞﾛﾖｺｴﾋﾞ,10.0,0.02,2016.0,9.0,Other,Nippopisella nagatai
2016,42.0,Tng-5,,2016-09-07,False,Pontocrates sp.,,2.0,,2016.0,9.0,Other,Pontocrates sp.
2016,42.0,Tng-5,,2016-09-07,False,Synchelidium sp.,,4.0,,2016.0,9.0,Other,Synchelidium sp.
2016,42.0,Tng-5,,2016-09-07,False,Ampelisca naikaiensis,ﾌｸﾛｽｶﾞﾒ,2.0,,2016.0,9.0,Other,Ampelisca naikaiensis
2016,42.0,Tng-5,,2016-09-07,False,Idunella sp.,,2.0,,2016.0,9.0,Other,Idunella sp.
2016,42.0,Tng-5,,2016-09-07,False,Liljeborgia sp.,,4.0,,2016.0,9.0,Other,Liljeborgia sp.
2016,42.0,Tng-5,,2016-09-07,False,Caprella sp.,,2.0,,2016.0,9.0,Other,Caprella sp.
2016,42.0,Tng-5,,2016-09-07,False,Leptochela aculeocaudata,ﾏﾙｿｺｼﾗｴﾋﾞ,2.0,0.08,2016.0,9.0,Other,Leptochela aculeocaudata
2016,42.0,Tng-5,,2016-09-07,False,Alpheus sp.,ﾃｯﾎﾟｳｴﾋﾞ属,4.0,0.2,2016.0,9.0,Other,Alpheus sp.
2016,42.0,Tng-5,,2016-09-07,False,Philocheras sp.,,2.0,0.08,2016.0,9.0,Other,Rare_sp
2016,42.0,Tng-5,,2016-09-07,False,CALLIANASSIDAE,ｽﾅﾓｸﾞﾘ科,4.0,,2016.0,9.0,Other,CALLIANASSIDAE
2016,42.0,Tng-5,,2016-09-07,False,Typhlocarcinops canaliculata,ﾒｸﾗｶﾞﾆﾓﾄﾞｷ,2.0,0.14,2016.0,9.0,Other,Typhlocarcinops canaliculata
2016,42.0,Tng-5,,2016-09-07,False,megalopa of BRACHYURA,ｶﾆ亜目のﾒｶﾞﾛﾊﾟ期幼生,4.0,,2016.0,9.0,Other,megalopa of BRACHYURA
2016,42.0,Tng-5,,2016-09-07,False,DECAPODA,ｴﾋﾞ目,18.0,,2016.0,9.0,Other,DECAPODA
2016,42.0,Tng-5,,2016-09-07,False,Phoronis sp.,,2.0,,2016.0,9.0,Other,Phoronis sp.
2016,42.0,Tng-5,,2016-09-07,False,Ophiopsila sp.,,6.0,3.12,2016.0,9.0,Other,Ophiopsila sp.
2016,42.0,Tng-5,,2016-09-07,False,Echinocardium cordatum,ｵｶﾒﾌﾞﾝﾌﾞｸ,2.0,43.36,2016.0,9.0,Other,Echinocardium cordatum
2016,42.0,Tng-5,,2016-09-07,False,Bregmaceros sp.,ｻｲｳｵ属,4.0,0.1,2016.0,9.0,Other,Bregmaceros sp.
2016,42.0,Tng-5,,2017-01-11,True,NEMERTINEA,紐形動物門,2.0,,2017.0,1.0,Winter,NEMERTINEA
2016,42.0,Tng-5,,2017-01-11,True,NEMATODA,線虫綱,6.0,,2017.0,1.0,Winter,NEMATODA
2016,42.0,Tng-5,,2017-01-11,True,CHEATODERMATIDAE,ｹﾊﾀﾞｳﾐﾋﾓ科,2.0,,2017.0,1.0,Winter,CHEATODERMATIDAE
2016,42.0,Tng-5,,2017-01-11,True,MONTACUTIDAE,ﾌﾞﾝﾌﾞｸﾔﾄﾞﾘｶﾞｲ科,8.0,,2017.0,1.0,Winter,MONTACUTIDAE
2016,42.0,Tng-5,,2017-01-11,True,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,2.0,,2017.0,1.0,Winter,Raeta pulchellus
2016,42.0,Tng-5,,2017-01-11,True,POLYNOIDAE,ｳﾛｺﾑｼ科,4.0,0.04,2017.0,1.0,Winter,POLYNOIDAE
2016,42.0,Tng-5,,2017-01-11,True,Sthenelais sp.,,2.0,0.02,2017.0,1.0,Winter,Sthenelais sp.
2016,42.0,Tng-5,,2017-01-11,True,Ophiodromus sp.,,2.0,,2017.0,1.0,Winter,Ophiodromus sp.
2016,42.0,Tng-5,,2017-01-11,True,HESIONIDAE,ｵﾄﾋﾒｺﾞｶｲ科,2.0,,2017.0,1.0,Winter,HESIONIDAE
2016,42.0,Tng-5,,2017-01-11,True,Glycera sp.,,6.0,,2017.0,1.0,Winter,Glycera sp.
2016,42.0,Tng-5,,2017-01-11,True,Goniada sp.,,6.0,0.02,2017.0,1.0,Winter,Goniada sp.
2016,42.0,Tng-5,,2017-01-11,True,Paralacydonia paradoxa,,10.0,,2017.0,1.0,Winter,Paralacydonia paradoxa
2016,42.0,Tng-5,,2017-01-11,True,Lumbrineris sp.,,2.0,,2017.0,1.0,Winter,Lumbrineris sp.
2016,42.0,Tng-5,,2017-01-11,True,Prionospio ehlersi,ｴｰﾚﾙｼｽﾋﾟｵ,6.0,0.02,2017.0,1.0,Winter,Prionospio ehlersi
2016,42.0,Tng-5,,2017-01-11,True,Prionospio pulchra,ｲﾄｴﾗｽﾋﾟｵ,2.0,,2017.0,1.0,Winter,Prionospio pulchra
2016,42.0,Tng-5,,2017-01-11,True,Prionospio sp.,,22.0,,2017.0,1.0,Winter,Prionospio sp.
2016,42.0,Tng-5,,2017-01-11,True,Aricidea sp.,,2.0,,2017.0,1.0,Winter,Aricidea sp.
2016,42.0,Tng-5,,2017-01-11,True,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,8.0,,2017.0,1.0,Winter,PARAONIDAE
2016,42.0,Tng-5,,2017-01-11,True,CIRRATULIDAE,ﾐｽﾞﾋｷｺﾞｶｲ科,2.0,,2017.0,1.0,Winter,CIRRATULIDAE
2016,42.0,Tng-5,,2017-01-11,True,Notomastus sp.,,2.0,,2017.0,1.0,Winter,Notomastus sp.
2016,42.0,Tng-5,,2017-01-11,True,Ophelina sp.,,4.0,0.02,2017.0,1.0,Winter,Ophelina sp.
2016,42.0,Tng-5,,2017-01-11,True,AMPHARETIDAE,ｶｻﾞﾘｺﾞｶｲ科,2.0,,2017.0,1.0,Winter,AMPHARETIDAE
2016,42.0,Tng-5,,2017-01-11,True,Pista sp.,,2.0,0.24,2017.0,1.0,Winter,Pista sp.
2016,42.0,Tng-5,,2017-01-11,True,TANAIDACEA,ﾀﾅｲｽ目,2.0,,2017.0,1.0,Winter,TANAIDACEA
2016,42.0,Tng-5,,2017-01-11,True,Nippopisella nagatai,ﾄﾞﾛﾖｺｴﾋﾞ,6.0,,2017.0,1.0,Winter,Nippopisella nagatai
2016,42.0,Tng-5,,2017-01-11,True,CALLIANASSIDAE,ｽﾅﾓｸﾞﾘ科,4.0,0.06,2017.0,1.0,Winter,CALLIANASSIDAE
2016,42.0,Tng-5,,2017-01-11,True,Xenophthalmodes morsei,ﾓｰﾙｽｶﾞﾆ,2.0,1.7,2017.0,1.0,Winter,Xenophthalmodes morsei
2016,42.0,Tng-5,,2017-01-11,True,Echinocardium cordatum,ｵｶﾒﾌﾞﾝﾌﾞｸ,4.0,15.92,2017.0,1.0,Winter,Echinocardium cordatum
2016,42.0,Tng-6,,2016-09-07,False,POLYCLADIDA,ﾋﾗﾑｼ目,2.0,,2016.0,9.0,Other,POLYCLADIDA
2016,42.0,Tng-6,,2016-09-07,False,NEMERTINEA,紐形動物門,52.0,0.24,2016.0,9.0,Other,NEMERTINEA
2016,42.0,Tng-6,,2016-09-07,False,NEMATODA,線虫綱,16.0,,2016.0,9.0,Other,NEMATODA
2016,42.0,Tng-6,,2016-09-07,False,Nucula paulula,ﾏﾒｸﾙﾐｶﾞｲ,2.0,,2016.0,9.0,Other,Nucula paulula
2016,42.0,Tng-6,,2016-09-07,False,Modiolus sp.,ﾋﾊﾞﾘｶﾞｲ属,8.0,0.12,2016.0,9.0,Other,Modiolus sp.
2016,42.0,Tng-6,,2016-09-07,False,Musculista japonica,ﾔﾏﾎﾄﾄｷﾞｽｶﾞｲ,2.0,,2016.0,9.0,Other,Musculista japonica
2016,42.0,Tng-6,,2016-09-07,False,Musculus cupreus,ﾀﾏｴｶﾞｲ,2.0,,2016.0,9.0,Other,Musculus cupreus
2016,42.0,Tng-6,,2016-09-07,False,Pillucina yamakawai,ｱﾗｳﾒﾉﾊﾅｶﾞｲ,2.0,0.02,2016.0,9.0,Other,Pillucina yamakawai
2016,42.0,Tng-6,,2016-09-07,False,Cycladicama sp.,,12.0,0.1,2016.0,9.0,Other,Cycladicama sp.
2016,42.0,Tng-6,,2016-09-07,False,UNGULINIDAE,ﾌﾀﾊﾞｼﾗｶﾞｲ科,4.0,0.1,2016.0,9.0,Other,UNGULINIDAE
2016,42.0,Tng-6,,2016-09-07,False,Nipponocrassatella nana,ｽﾀﾞﾚﾓｼｵｶﾞｲ,4.0,0.98,2016.0,9.0,Other,Nipponocrassatella nana
2016,42.0,Tng-6,,2016-09-07,False,Fulvia undatopicta,ﾏﾀﾞﾗﾁｺﾞﾄﾘｶﾞｲ,4.0,0.28,2016.0,9.0,Other,Fulvia undatopicta
2016,42.0,Tng-6,,2016-09-07,False,Arcopella isseli,ﾊﾂﾋｻﾞｸﾗｶﾞｲ,4.0,0.48,2016.0,9.0,Other,Arcopella isseli
2016,42.0,Tng-6,,2016-09-07,False,Nitidotellina sp.,ｻｸﾗｶﾞｲ属,2.0,,2016.0,9.0,Other,Nitidotellina sp.
2016,42.0,Tng-6,,2016-09-07,False,Semelangulus tokubeii,ｺﾒｻﾞｸﾗｶﾞｲ,6.0,0.04,2016.0,9.0,Other,Semelangulus tokubeii
2016,42.0,Tng-6,,2016-09-07,False,Abrina lunella,ｼﾛﾊﾞﾄｶﾞｲ,6.0,0.4,2016.0,9.0,Other,Abrina lunella
2016,42.0,Tng-6,,2016-09-07,False,Solen roseomaculatus,ﾊﾞﾗﾌﾏﾃｶﾞｲ,4.0,0.24,2016.0,9.0,Other,Solen roseomaculatus
2016,42.0,Tng-6,,2016-09-07,False,Veremolpa sp.,,4.0,0.12,2016.0,9.0,Other,Veremolpa sp.
2016,42.0,Tng-6,,2016-09-07,False,CUSPIDARIIDAE,ｼｬｸｼｶﾞｲ科,2.0,0.04,2016.0,9.0,Other,CUSPIDARIIDAE
2016,42.0,Tng-6,,2016-09-07,False,POLYNOIDAE,ｳﾛｺﾑｼ科,2.0,0.02,2016.0,9.0,Other,POLYNOIDAE
2016,42.0,Tng-6,,2016-09-07,False,SIGALIONIDAE,ﾉﾗﾘｳﾛｺﾑｼ科,2.0,,2016.0,9.0,Other,SIGALIONIDAE
2016,42.0,Tng-6,,2016-09-07,False,CHRYSOPETALIDAE,ﾀﾝｻﾞｸｺﾞｶｲ科,10.0,,2016.0,9.0,Other,CHRYSOPETALIDAE
2016,42.0,Tng-6,,2016-09-07,False,Eumida sp.,,6.0,,2016.0,9.0,Other,Eumida sp.
2016,42.0,Tng-6,,2016-09-07,False,Phyllodoce sp.,,4.0,0.02,2016.0,9.0,Other,Phyllodoce sp.
2016,42.0,Tng-6,,2016-09-07,False,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,34.0,,2016.0,9.0,Other,PHYLLODOCIDAE
2016,42.0,Tng-6,,2016-09-07,False,Sigambra tentaculata,,40.0,,2016.0,9.0,Other,Sigambra tentaculata
2016,42.0,Tng-6,,2016-09-07,False,Eusyllinae,ﾕｳｼﾘｽ亜科,4.0,,2016.0,9.0,Other,Eusyllinae
2016,42.0,Tng-6,,2016-09-07,False,Glycera chirori,ﾁﾛﾘ,12.0,0.4,2016.0,9.0,Other,Glycera chirori
2016,42.0,Tng-6,,2016-09-07,False,Glycera sp.,,12.0,0.02,2016.0,9.0,Other,Glycera sp.
2016,42.0,Tng-6,,2016-09-07,False,Glycinde sp.,,2.0,,2016.0,9.0,Other,Glycinde sp.
2016,42.0,Tng-6,,2016-09-07,False,Aglaophamus sp.,,22.0,0.14,2016.0,9.0,Other,Aglaophamus sp.
2016,42.0,Tng-6,,2016-09-07,False,Nephtys sp.,,2.0,,2016.0,9.0,Other,Nephtys sp.
2016,42.0,Tng-6,,2016-09-07,False,NEPHTYIDAE,ｼﾛｶﾞﾈｺﾞｶｲ科,4.0,,2016.0,9.0,Other,NEPHTYIDAE
2016,42.0,Tng-6,,2016-09-07,False,Paralacydonia paradoxa,,46.0,0.04,2016.0,9.0,Other,Paralacydonia paradoxa
2016,42.0,Tng-6,,2016-09-07,False,Linopherus sp.,,4.0,,2016.0,9.0,Other,Linopherus sp.
2016,42.0,Tng-6,,2016-09-07,False,AMPHINOMIDAE,ｳﾐｹﾑｼ科,4.0,,2016.0,9.0,Other,AMPHINOMIDAE
2016,42.0,Tng-6,,2016-09-07,False,Rhamphobrachium sp.,,4.0,,2016.0,9.0,Other,Rhamphobrachium sp.
2016,42.0,Tng-6,,2016-09-07,False,Eunice sp.,,20.0,0.06,2016.0,9.0,Other,Eunice sp.
2016,42.0,Tng-6,,2016-09-07,False,Lumbrinerides sp.,,16.0,,2016.0,9.0,Other,Lumbrinerides sp.
2016,42.0,Tng-6,,2016-09-07,False,Lumbrineris sp.,,78.0,0.22,2016.0,9.0,Other,Lumbrineris sp.
2016,42.0,Tng-6,,2016-09-07,False,Protodorvillea sp.,,8.0,,2016.0,9.0,Other,Protodorvillea sp.
2016,42.0,Tng-6,,2016-09-07,False,Schistomeringos sp.,,2.0,,2016.0,9.0,Other,Schistomeringos sp.
2016,42.0,Tng-6,,2016-09-07,False,DORVILLEIDAE,ﾉﾘｺｲｿﾒ科,2.0,,2016.0,9.0,Other,DORVILLEIDAE
2016,42.0,Tng-6,,2016-09-07,False,Leitoscoloplos sp.,,2.0,,2016.0,9.0,Other,Leitoscoloplos sp.
2016,42.0,Tng-6,,2016-09-07,False,Aonides oxycephala,ｹﾝｻｷｽﾋﾟｵ,2.0,,2016.0,9.0,Other,Aonides oxycephala
2016,42.0,Tng-6,,2016-09-07,False,Paraprionospio sp.(CI型),,8.0,0.04,2016.0,9.0,Other,Paraprionospio sp.(CI型)
2016,42.0,Tng-6,,2016-09-07,False,Polydora sp.,,2.0,,2016.0,9.0,Other,Polydora sp.
2016,42.0,Tng-6,,2016-09-07,False,Prionospio depauperata,ｿﾃﾞﾅｶﾞｽﾋﾟｵ,10.0,,2016.0,9.0,Other,Prionospio depauperata
2016,42.0,Tng-6,,2016-09-07,False,Prionospio paradisea,ﾏｸｽﾋﾟｵ,6.0,,2016.0,9.0,Other,Prionospio paradisea
2016,42.0,Tng-6,,2016-09-07,False,Prionospio pulchra,ｲﾄｴﾗｽﾋﾟｵ,2.0,,2016.0,9.0,Other,Prionospio pulchra
2016,42.0,Tng-6,,2016-09-07,False,Prionospio sp.,,88.0,0.02,2016.0,9.0,Other,Prionospio sp.
2016,42.0,Tng-6,,2016-09-07,False,Pseudopolydora sp.,,8.0,,2016.0,9.0,Other,Pseudopolydora sp.
2016,42.0,Tng-6,,2016-09-07,False,Spiophanes bombyx,ｴﾗﾅｼｽﾋﾟｵ,6.0,,2016.0,9.0,Other,Spiophanes bombyx
2016,42.0,Tng-6,,2016-09-07,False,Spiophanes sp.,,18.0,0.02,2016.0,9.0,Other,Spiophanes sp.
2016,42.0,Tng-6,,2016-09-07,False,SPIONIDAE,ｽﾋﾟｵ科,6.0,,2016.0,9.0,Other,SPIONIDAE
2016,42.0,Tng-6,,2016-09-07,False,APISTOBRANCHIDAE,APISTOBRANCHIDAE科,2.0,,2016.0,9.0,Other,APISTOBRANCHIDAE
2016,42.0,Tng-6,,2016-09-07,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,4.0,,2016.0,9.0,Other,Magelona japonica
2016,42.0,Tng-6,,2016-09-07,False,Magelona sp.,,26.0,,2016.0,9.0,Other,Magelona sp.
2016,42.0,Tng-6,,2016-09-07,False,Phyllochaetopterus sp.,,2.0,0.02,2016.0,9.0,Other,Phyllochaetopterus sp.
2016,42.0,Tng-6,,2016-09-07,False,Spiochaetopterus costarum,ｱｼﾋﾞｷﾂﾊﾞｻｺﾞｶｲ,2.0,,2016.0,9.0,Other,Spiochaetopterus costarum
2016,42.0,Tng-6,,2016-09-07,False,CHAETOPTERIDAE,ﾂﾊﾞｻｺﾞｶｲ科,6.0,,2016.0,9.0,Other,CHAETOPTERIDAE
2016,42.0,Tng-6,,2016-09-07,False,Aricidea sp.,,102.0,0.1,2016.0,9.0,Other,Aricidea sp.
2016,42.0,Tng-6,,2016-09-07,True,Paraonides sp.,,4.0,,2016.0,9.0,Other,Paraonides sp.
2016,42.0,Tng-6,,2016-09-07,True,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,30.0,,2016.0,9.0,Other,PARAONIDAE
2016,42.0,Tng-6,,2016-09-07,True,Chaetozone sp.,,8.0,,2016.0,9.0,Other,Chaetozone sp.
2016,42.0,Tng-6,,2016-09-07,True,Tharyx sp.,,42.0,0.04,2016.0,9.0,Other,Tharyx sp.
2016,42.0,Tng-6,,2016-09-07,True,Poecilochaetus sp.,,4.0,,2016.0,9.0,Other,Poecilochaetus sp.
2016,42.0,Tng-6,,2016-09-07,True,Pherusa sp.,,2.0,0.06,2016.0,9.0,Other,Pherusa sp.
2016,42.0,Tng-6,,2016-09-07,True,FLABELLIGERIDAE,ﾊﾎﾞｳｷｺﾞｶｲ科,2.0,,2016.0,9.0,Other,FLABELLIGERIDAE
2016,42.0,Tng-6,,2016-09-07,True,Notomastus sp.,,48.0,0.22,2016.0,9.0,Other,Notomastus sp.
2016,42.0,Tng-6,,2016-09-07,True,CAPITELLIDAE,ｲﾄｺﾞｶｲ科,8.0,,2016.0,9.0,Other,CAPITELLIDAE
2016,42.0,Tng-6,,2016-09-07,True,Maldane sp.,,6.0,,2016.0,9.0,Other,Maldane sp.
2016,42.0,Tng-6,,2016-09-07,True,MALDANIDAE,ﾀｹﾌｼｺﾞｶｲ科,6.0,,2016.0,9.0,Other,MALDANIDAE
2016,42.0,Tng-6,,2016-09-07,True,Ophelina sp.,,2.0,,2016.0,9.0,Other,Ophelina sp.
2016,42.0,Tng-6,,2016-09-07,True,Myriochelle sp.,,6.0,,2016.0,9.0,Other,Myriochelle sp.
2016,42.0,Tng-6,,2016-09-07,True,Owenia fusiformis,ﾁﾏｷｺﾞｶｲ,2.0,,2016.0,9.0,Other,Owenia fusiformis
2016,42.0,Tng-6,,2016-09-07,True,OWENIIDAE,ﾁﾏｷｺﾞｶｲ科,28.0,,2016.0,9.0,Other,OWENIIDAE
2016,42.0,Tng-6,,2016-09-07,True,Sabellaria sp.,,2.0,,2016.0,9.0,Other,Sabellaria sp.
2016,42.0,Tng-6,,2016-09-07,True,Sosane sp.,,2.0,,2016.0,9.0,Other,Sosane sp.
2016,42.0,Tng-6,,2016-09-07,True,AMPHARETIDAE,ｶｻﾞﾘｺﾞｶｲ科,26.0,,2016.0,9.0,Other,AMPHARETIDAE
2016,42.0,Tng-6,,2016-09-07,True,Terebellides sp.,,32.0,0.14,2016.0,9.0,Other,Terebellides sp.
2016,42.0,Tng-6,,2016-09-07,True,Lysilla sp.,,6.0,0.06,2016.0,9.0,Other,Lysilla sp.
2016,42.0,Tng-6,,2016-09-07,True,Polycirrus sp.,,4.0,,2016.0,9.0,Other,Polycirrus sp.
2016,42.0,Tng-6,,2016-09-07,True,Lanice sp.,,6.0,,2016.0,9.0,Other,Lanice sp.
2016,42.0,Tng-6,,2016-09-07,True,Pista sp.,,18.0,,2016.0,9.0,Other,Pista sp.
2016,42.0,Tng-6,,2016-09-07,True,Streblosoma sp.,,2.0,,2016.0,9.0,Other,Streblosoma sp.
2016,42.0,Tng-6,,2016-09-07,True,TEREBELLIDAE,ﾌｻｺﾞｶｲ科,2.0,,2016.0,9.0,Other,TEREBELLIDAE
2016,42.0,Tng-6,,2016-09-07,True,Chone sp.,,4.0,,2016.0,9.0,Other,Chone sp.
2016,42.0,Tng-6,,2016-09-07,True,Euchone sp.,,4.0,,2016.0,9.0,Other,Euchone sp.
2016,42.0,Tng-6,,2016-09-07,True,Sabellastarte sp.,,2.0,0.02,2016.0,9.0,Other,Sabellastarte sp.
2016,42.0,Tng-6,,2016-09-07,True,SABELLIDAE,ｹﾔﾘﾑｼ科,4.0,,2016.0,9.0,Other,SABELLIDAE
2016,42.0,Tng-6,,2016-09-07,True,Hydroides sp.,,2.0,,2016.0,9.0,Other,Hydroides sp.
2016,42.0,Tng-6,,2016-09-07,True,Apionsoma sp.,ｲﾄｸｽﾞﾎｼﾑｼ属,2.0,,2016.0,9.0,Other,Apionsoma sp.
2016,42.0,Tng-6,,2016-09-07,True,SIPUNCULA,星口動物門,6.0,,2016.0,9.0,Other,SIPUNCULA
2016,42.0,Tng-6,,2016-09-07,True,PYCNOGONIDA,ｳﾐｸﾞﾓ綱,4.0,,2016.0,9.0,Other,PYCNOGONIDA
2016,42.0,Tng-6,,2016-09-07,True,CYPRIDINIDAE,ｳﾐﾎﾀﾙ科,14.0,0.18,2016.0,9.0,Other,CYPRIDINIDAE
2016,42.0,Tng-6,,2016-09-07,True,OSTRACODA,ｶｲﾑｼ目,36.0,0.04,2016.0,9.0,Other,OSTRACODA
2016,42.0,Tng-6,,2016-09-07,True,HARPACTICOIDA,ﾊﾙﾊﾟｸﾁｽ亜目,2.0,,2016.0,9.0,Other,HARPACTICOIDA
2016,42.0,Tng-6,,2016-09-07,True,Balanus improvisus,ﾖｰﾛｯﾊﾟﾌｼﾞﾂﾎﾞ,2.0,,2016.0,9.0,Other,Balanus improvisus
2016,42.0,Tng-6,,2016-09-07,True,Nebalia bipes,ｺﾉﾊｴﾋﾞ,8.0,,2016.0,9.0,Other,Nebalia bipes
2016,42.0,Tng-6,,2016-09-07,True,MYSIDAE,ｱﾐ科,26.0,0.06,2016.0,9.0,Other,MYSIDAE
2016,42.0,Tng-6,,2016-09-07,True,BODOTRIIDAE,ﾎﾞﾄﾞﾄﾘｱ科,14.0,0.12,2016.0,9.0,Other,BODOTRIIDAE
2016,42.0,Tng-6,,2016-09-07,True,DIASTYLIDAE,ﾃﾞｨｱｽﾃｨﾘｽ科,2.0,,2016.0,9.0,Other,DIASTYLIDAE
2016,42.0,Tng-6,,2016-09-07,True,CUMACEA,ｸ-ﾏ目,2.0,,2016.0,9.0,Other,CUMACEA
2016,42.0,Tng-6,,2016-09-07,True,Kalliapseudes tomiokaensis,ﾄﾐｵｶｶﾘｱﾌﾟｾｳﾃﾞｽ,8.0,0.02,2016.0,9.0,Other,Kalliapseudes tomiokaensis
2016,42.0,Tng-6,,2016-09-07,True,LEPTOCHELIIDAE,ﾚﾌﾟﾄｹﾘｱ科,22.0,,2016.0,9.0,Other,LEPTOCHELIIDAE
2016,42.0,Tng-6,,2016-09-07,True,TANAIDACEA,ﾀﾅｲｽ目,14.0,,2016.0,9.0,Other,TANAIDACEA
2016,42.0,Tng-6,,2016-09-07,True,GNATHIIDAE,ｸﾞﾅﾁｱ科,2.0,,2016.0,9.0,Other,GNATHIIDAE
2016,42.0,Tng-6,,2016-09-07,True,PARANTHURIDAE,ｳﾐﾅﾅﾌｼ科,4.0,,2016.0,9.0,Other,PARANTHURIDAE
2016,42.0,Tng-6,,2016-09-07,True,ARCTURIDAE,ｵﾆﾅﾅﾌｼ科,2.0,,2016.0,9.0,Other,ARCTURIDAE
2016,42.0,Tng-6,,2016-09-07,True,LYSIANASSIDAE,ﾌﾄﾋｹﾞｿｺｴﾋﾞ科,6.0,,2016.0,9.0,Other,LYSIANASSIDAE
2016,42.0,Tng-6,,2016-09-07,True,AORIDAE,ﾕﾝﾎﾞｿｺｴﾋﾞ科,10.0,,2016.0,9.0,Other,AORIDAE
2016,42.0,Tng-6,,2016-09-07,True,Corophium sp.,,4.0,,2016.0,9.0,Other,Corophium sp.
2016,42.0,Tng-6,,2016-09-07,True,COROPHIIDAE,ﾄﾞﾛｸﾀﾞﾑｼ科,22.0,,2016.0,9.0,Other,COROPHIIDAE
2016,42.0,Tng-6,,2016-09-07,True,Gammaropsis sp.,,2.0,,2016.0,9.0,Other,Gammaropsis sp.
2016,42.0,Tng-6,,2016-09-07,True,Lembos sp.,,4.0,,2016.0,9.0,Other,Lembos sp.
2016,42.0,Tng-6,,2016-09-07,True,Photis sp.,,32.0,,2016.0,9.0,Other,Photis sp.
2016,42.0,Tng-6,,2016-09-07,True,ISAEIDAE,ｲｼｸﾖｺｴﾋﾞ科,82.0,0.02,2016.0,9.0,Other,ISAEIDAE
2016,42.0,Tng-6,,2016-09-07,True,Ericthonius pugnax,ﾎｿﾖｺｴﾋﾞ,8.0,,2016.0,9.0,Other,Ericthonius pugnax
2016,42.0,Tng-6,,2016-09-07,True,PHOXOCEPHALIDAE,ﾋｻｼｿｺｴﾋﾞ科,4.0,,2016.0,9.0,Other,PHOXOCEPHALIDAE
2016,42.0,Tng-6,,2016-09-07,True,Urothoe sp.,,26.0,,2016.0,9.0,Other,Urothoe sp.
2016,42.0,Tng-6,,2016-09-07,True,Nippopisella nagatai,ﾄﾞﾛﾖｺｴﾋﾞ,12.0,,2016.0,9.0,Other,Nippopisella nagatai
2016,42.0,Tng-6,,2016-09-07,True,Ampelisca brevicornis,ｸﾋﾞﾅｶﾞｽｶﾞﾒ,4.0,,2016.0,9.0,Other,Ampelisca brevicornis
2016,42.0,Tng-6,,2016-09-07,True,Ampelisca cyclops iyoensis,ﾋﾄﾂﾒｽｶﾞﾒ,10.0,,2016.0,9.0,Other,Ampelisca cyclops iyoensis
2016,42.0,Tng-6,,2016-09-07,True,Ampelisca miharaensis,ﾋｹﾞﾅｶﾞｽｶﾞﾒ,6.0,,2016.0,9.0,Other,Ampelisca miharaensis
2016,42.0,Tng-6,,2016-09-07,True,Ampelisca misakiensis,ﾐｻｷｽｶﾞﾒ,40.0,,2016.0,9.0,Other,Ampelisca misakiensis
