連番,Year,Season,S,N,Shannon,Simpson,Margalef,Pielou,lat_dd,lon_dd,sea_area,do_station,env_dist_km,env_zettaicode,is_hypoxic_station,is_stressed_station
396.0,2020.0,Winter,10,144.0,2.1873223188492537,0.875,1.810933219718301,0.949942013220056,34.333333333333336,132.45583333333332,312.0,8.0,3.083075573419973e-06,34396,False,False
4.0,2020.0,Winter,22,173.0,2.1172077720267013,0.7793110361188146,4.0750653470535045,0.6849494317771095,35.60166666666667,140.06416666666667,100.0,8.9,0.4777057070374204,124,False,False
410.0,2020.0,Winter,8,152.0,1.6977044646994002,0.7362361495844876,1.393345237999578,0.8164232707056257,34.30305555555555,132.35305555555556,312.0,8.4,6.410112723819321e-07,34410,False,False
426.0,2020.0,Winter,16,31.0,2.3576198431085,0.8595213319458896,4.368100143299437,0.8503316139885123,33.99666666666667,132.29222222222222,312.0,10.0,2.081891068016308e-06,35426,False,False
44.0,2020.0,Winter,18,69.0,2.227582381479485,0.8040327662255828,4.015014733696929,0.7706906128576662,34.436388888888885,135.14,301.0,8.6,0.4497499003868794,2744,False,False
528.0,2020.0,Winter,1,9.0,-0.0,0.0,,,33.30333333333333,131.61333333333332,314.0,8.2,0.4374461489178894,44528,False,False
550.0,2020.0,Winter,7,17.0,1.6100124371857245,0.726643598615917,2.117736743188567,0.8273827226644261,34.03805555555555,131.70083333333332,315.0,9.3,3.110951984571743e-06,35550,False,False
598.0,2020.0,Winter,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,33.78333333333333,131.32527777777779,316.0,9.6,2.08693947347891e-06,35598,False,False
617.0,2020.0,Winter,9,251.0,1.7303764156128956,0.7388454151521404,1.4478451066596258,0.7875282451604004,33.635,131.13333333333333,316.0,7.9,0.4369762901227268,40617,False,False
79.0,2020.0,Winter,14,189.0,2.532591160801122,0.91156462585034,2.4800891692503937,0.959657500570608,34.11277777777778,135.00833333333333,303.0,7.8,3.078671416947404e-06,3079,False,False
9.0,2020.0,Winter,5,12.0,1.2342678660790765,0.611111111111111,1.6097184175273789,0.7668937437992748,35.53722222222222,140.0225,100.0,8.8,0.4778553138512997,129,False,False
10.0,2021.0,Winter,22,59.0,2.8097430196200293,0.9238724504452744,5.150167298006439,0.9089952862236932,34.93333333333333,136.805,201.0,9.4,0.4636454643681527,2310,False,False
12.0,2021.0,Winter,14,81.0,1.6019377979931264,0.66026520347508,2.958277486537221,0.6070113672849498,35.608333333333334,139.8983333333333,100.0,8.6,0.47768825343837323,1212,False,False
143.0,2021.0,Winter,8,81.0,2.0431918705451206,0.8641975308641976,1.5929186465969654,0.9825675930733636,34.60333333333333,134.61388888888888,305.0,9.3,1.082385399248306e-06,28143,False,False
15.0,2021.0,Winter,7,43.0,1.406852320084066,0.6792861005949162,1.595235514049112,0.7229790752502395,35.551111111111105,139.9088888888889,100.0,8.8,0.4778209472003837,1215,False,False
18.0,2021.0,Winter,10,187.0,0.8820638184884001,0.4252337784895191,1.7204766062402297,0.3830754490560236,35.559999999999995,139.82444444444445,100.0,8.7,0.4778031123314523,1318,False,False
181.0,2021.0,Winter,2,30.0,0.6931471805599453,0.5,0.294014103795206,1.0,34.282222222222224,134.3538888888889,306.0,9.9,1.050338266185614e-06,37181,False,False
2.0,2021.0,Winter,34,553.0,2.5481997494550286,0.8792089179847552,5.22535697771136,0.7226146423960426,35.64388888888889,139.9933333333333,100.0,11.2,0.47760326398872804,122,False,False
23.0,2021.0,Winter,3,45.0,1.0549201679861442,0.6399999999999999,0.5253946220277261,0.9602297178607612,34.656666666666666,135.275,301.0,8.5,1.0330380410700952,2823,False,False
254.0,2021.0,Winter,5,37.0,1.5474971313341352,0.7713659605551497,1.1077515736354295,0.961514028828682,34.11138888888889,133.6275,310.0,9.4,1.2354992871652025e-07,37254,False,False
26.0,2021.0,Winter,18,69.0,2.4633580013190133,0.8859483301827347,4.015014733696929,0.8522633791274086,35.46416666666667,139.85611111111112,100.0,8.0,0.47802883737174107,1326,False,False
313.0,2021.0,Winter,9,269.0,1.9185042921787887,0.8079490333190531,1.4299218417535846,0.8731489315965443,34.38666666666666,133.24749999999997,309.0,9.2,3.706497861587365e-07,34313,False,False
328.0,2021.0,Winter,11,153.0,2.3131536787336344,0.8927335640138409,1.9878985003420893,0.9646600103740804,34.0,133.17499999999998,310.0,9.2,0.43645341499102913,38328,False,False
35.0,2021.0,Winter,23,138.0,1.9153674265414828,0.7446964923335435,4.464961904898973,0.6108661967261505,35.34805555555556,139.80583333333334,100.0,9.2,0.6980006225924529,1235,False,False
396.0,2021.0,Winter,17,242.0,2.62615509773072,0.9063930059422172,2.914953821347702,0.926917523962718,34.333333333333336,132.45583333333332,312.0,8.9,3.083075573419973e-06,34396,False,False
4.0,2021.0,Winter,7,23.0,1.727228416616589,0.8015122873345937,1.913573933422806,0.8876198201931943,35.60166666666667,140.06416666666667,100.0,10.6,0.4777057070374204,124,False,False
410.0,2021.0,Winter,12,224.0,2.2346553938108644,0.862045599489796,2.0326532619828948,0.8992914860610615,34.30305555555555,132.35305555555556,312.0,8.7,6.410112723819321e-07,34410,False,False
44.0,2021.0,Winter,11,14.0,2.341994252232425,0.8979591836734694,3.789231816899512,0.9766874637103276,34.436388888888885,135.14,301.0,9.2,0.4497499003868794,2744,False,False
528.0,2021.0,Winter,4,128.0,0.8865514895235654,0.4537353515625,0.6182978746666986,0.6395117187141859,33.30333333333333,131.61333333333332,314.0,8.5,0.4374461489178894,44528,False,False
59.0,2021.0,Winter,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,34.72,137.12166666666667,202.0,10.0,0.4640774576398907,2359,False,False
61.0,2021.0,Winter,2,40.0,0.116906849137531,0.04875,0.2710850306818168,0.1686609314966702,34.75,137.3,202.0,11.0,1.104548288568557,2361,False,False
617.0,2021.0,Winter,2,62.0,0.414223213846891,0.2481789802289282,0.2422988705246811,0.5975977764379983,33.635,131.13333333333333,316.0,11.0,0.4369762901227268,40617,False,False
79.0,2021.0,Winter,24,539.0,2.754649095851024,0.9068673176809938,3.656763130335957,0.8667723213327176,34.11277777777778,135.00833333333333,303.0,8.1,3.078671416947404e-06,3079,False,False
9.0,2021.0,Winter,6,18.0,1.5229550675313182,0.7283950617283951,1.729881281305968,0.849977406949301,35.53722222222222,140.0225,100.0,11.0,0.4778553138512997,129,False,False
10.0,2022.0,Winter,13,42.0,1.7635654784592985,0.6938775510204083,3.210556637028648,0.6875634691690962,34.93333333333333,136.805,201.0,9.7,0.4636454643681527,2310,False,False
11.0,2022.0,Winter,19,97.0,2.5775158684617474,0.9021149962801572,3.934674799038059,0.8753843726085411,34.88638888888889,136.66666666666666,201.0,10.6,0.46373887583859613,2411,False,False
12.0,2022.0,Winter,14,347.0,1.018526367849612,0.391648464815753,2.2224787456780786,0.3859432519406847,35.608333333333334,139.8983333333333,100.0,7.9,0.47768825343837323,1212,False,False
143.0,2022.0,Winter,10,164.0,2.1616903914872183,0.8687537180249851,1.7647521023094226,0.938810208606179,34.60333333333333,134.61388888888888,305.0,9.0,1.082385399248306e-06,28143,False,False
15.0,2022.0,Winter,4,7.0,1.277034259466139,0.6938775510204082,1.5416950271092522,0.9211854965885544,35.551111111111105,139.9088888888889,100.0,8.4,0.4778209472003837,1215,False,False
18.0,2022.0,Winter,19,838.0,0.8342515591571447,0.2914855805104778,2.6741868364179293,0.2833312441045452,35.559999999999995,139.82444444444445,100.0,8.3,0.4778031123314523,1318,False,False
181.0,2022.0,Winter,1,18.0,-0.0,0.0,,,34.282222222222224,134.3538888888889,306.0,10.0,1.050338266185614e-06,37181,False,False
2.0,2022.0,Winter,28,262.0,2.483940293519546,0.8691509818775129,4.848837923329466,0.7454345271830098,35.64388888888889,139.9933333333333,100.0,9.5,0.47760326398872804,122,False,False
23.0,2022.0,Winter,6,624.0,0.5591443398391543,0.2392854207758055,0.7768618994007017,0.3120643978402139,34.656666666666666,135.275,301.0,8.5,1.0330380410700952,2823,False,False
254.0,2022.0,Winter,10,198.0,1.5240912780831783,0.6185593306805428,1.7018807763983097,0.6619044319883988,34.11138888888889,133.6275,310.0,9.5,1.2354992871652025e-07,37254,False,False
26.0,2022.0,Winter,20,212.0,2.125338472951256,0.8384211463154148,3.54703518728696,0.7094554115244276,35.46416666666667,139.85611111111112,100.0,8.3,0.47802883737174107,1326,False,False
27.0,2022.0,Winter,6,11.0,1.4205719259467045,0.6611570247933886,2.0851619571212314,0.7928362876512273,34.666666666666664,136.60027777777776,201.0,8.5,0.44935052538878156,2427,False,False
274.0,2022.0,Winter,2,133.0,0.63476280642804,0.4427610379331788,0.2044843780639489,0.9157691529744942,34.05333333333333,133.5,310.0,9.1,0.4363776020606364,38274,False,False
313.0,2022.0,Winter,8,2031.0,0.3699818389808904,0.1278121174963835,0.9190834274226384,0.1779236547722365,34.38666666666666,133.24749999999997,309.0,9.1,3.706497861587365e-07,34313,False,False
328.0,2022.0,Winter,9,143.0,1.8416266450353729,0.7684483348819013,1.611978733168811,0.8381604065561873,34.0,133.17499999999998,310.0,8.7,0.43645341499102913,38328,False,False
35.0,2022.0,Winter,26,197.0,2.0843708157171448,0.7840964724677265,4.731977278107315,0.639751091286848,35.34805555555556,139.80583333333334,100.0,9.5,0.6980006225924529,1235,False,False
396.0,2022.0,Winter,8,231.0,1.7897522316332035,0.802608646764491,1.2861930804147836,0.8606888896657262,34.333333333333336,132.45583333333332,312.0,8.1,3.083075573419973e-06,34396,False,False
4.0,2022.0,Winter,22,242.0,1.443622801658054,0.5194658834779045,3.8258768905188583,0.4670342848541615,35.60166666666667,140.06416666666667,100.0,9.0,0.4777057070374204,124,False,False
410.0,2022.0,Winter,7,143.0,1.634196352769366,0.7446818915350384,1.208984049876608,0.8398107967948696,34.30305555555555,132.35305555555556,312.0,8.7,6.410112723819321e-07,34410,False,False
44.0,2022.0,Winter,30,147.0,2.3264639088388304,0.8181776111805267,5.8111194762615055,0.6840132011691407,34.436388888888885,135.14,301.0,8.9,19.794676413527437,2848,False,False
528.0,2022.0,Winter,3,36.0,1.039720770839918,0.625,0.5581106265512472,0.946394630357186,33.30333333333333,131.61333333333332,314.0,8.5,0.4374461489178894,44528,False,False
59.0,2022.0,Winter,4,7.0,1.277034259466139,0.6938775510204083,1.5416950271092522,0.9211854965885544,34.72,137.12166666666667,202.0,10.2,0.4640774576398907,2359,False,False
61.0,2022.0,Winter,2,10.0,0.3250829733914482,0.1799999999999999,0.4342944819032517,0.4689955935892811,34.75,137.3,202.0,12.1,1.104548288568557,2361,False,False
617.0,2022.0,Winter,15,269.0,2.5029359578118138,0.9007338207045232,2.502363223068773,0.9242575919726628,33.635,131.13333333333333,316.0,11.0,0.4369762901227268,40617,False,False
79.0,2022.0,Winter,12,250.0,2.2353423416175406,0.8686400000000001,1.992226362485762,0.8995679341951331,34.11277777777778,135.00833333333333,303.0,8.2,3.078671416947404e-06,3079,False,False
9.0,2022.0,Winter,10,50.0,1.7762394831079211,0.7671999999999999,2.300599967717983,0.7714110060524544,35.53722222222222,140.0225,100.0,11.1,0.4778553138512997,129,False,False
10.0,2023.0,Winter,13,24.0,2.1230455536602144,0.8125,3.775895765329498,0.8277144137307011,34.93333333333333,136.805,201.0,8.6,0.4636454643681527,2310,False,False
11.0,2023.0,Winter,10,54.0,1.7975331691665335,0.7853223593964335,2.256213585950972,0.78065873640709,34.88638888888889,136.66666666666666,201.0,9.4,0.46373887583859613,2411,False,False
12.0,2023.0,Winter,15,137.0,1.9622843311495408,0.7460173690660131,2.8455394870547264,0.7246115047464284,35.608333333333334,139.8983333333333,100.0,11.1,0.47768825343837323,1212,False,False
13.0,2023.0,Winter,13,2940.0,1.189025744024235,0.5098801425332038,1.5025985826568629,0.4635669474585583,35.61416666666667,139.84611111111113,100.0,0.0,1.0706158849770692e-06,1313,True,True
143.0,2023.0,Winter,6,81.0,1.7351264569629223,0.8148148148148149,1.1377990332835466,0.9683925140412224,34.60333333333333,134.61388888888888,305.0,9.3,1.082385399248306e-06,28143,False,False
15.0,2023.0,Winter,4,5.0,1.3321790402101223,0.72,1.8640048036788357,0.9609640474436812,35.551111111111105,139.9088888888889,100.0,8.9,0.4778209472003837,1215,False,False
18.0,2023.0,Winter,7,163.0,0.464935130771075,0.1739621363242877,1.1779140639935,0.2389293930127187,35.559999999999995,139.82444444444445,100.0,8.5,0.4778031123314523,1318,False,False
181.0,2023.0,Winter,2,30.0,0.6931471805599453,0.5,0.294014103795206,1.0,34.282222222222224,134.3538888888889,306.0,9.8,1.050338266185614e-06,37181,False,False
2.0,2023.0,Winter,23,285.0,2.219549226592591,0.8225053862726993,3.892090599093263,0.7078785906593886,35.64388888888889,139.9933333333333,100.0,10.4,0.47760326398872804,122,False,False
20.0,2023.0,Winter,6,600.0,1.2495468548096262,0.6444444444444444,0.7816249778396313,0.6973853780429409,35.57277777777778,139.78250000000003,100.0,0.0,2.4709985744641113e-07,1320,True,True
23.0,2023.0,Winter,43,1435.0,0.7992280189713847,0.2344357707389914,5.778024694080209,0.2124928199477117,34.656666666666666,135.275,301.0,8.9,1.0330380410700952,2823,False,False
254.0,2023.0,Winter,10,283.0,2.1906562582494846,0.8761752550287805,1.5942050581960416,0.951389924704576,34.11138888888889,133.6275,310.0,9.2,1.2354992871652025e-07,37254,False,False
26.0,2023.0,Winter,17,227.0,1.988906130273144,0.7766500417240777,2.949335929076115,0.7019965984720705,35.46416666666667,139.85611111111112,100.0,8.7,0.47802883737174107,1326,False,False
27.0,2023.0,Winter,4,77.0,0.3020418187996538,0.1237982796424355,0.6906386701639536,0.2178771170616717,34.666666666666664,136.60027777777776,201.0,8.8,0.44935052538878156,2427,False,False
274.0,2023.0,Winter,3,36.0,1.039720770839918,0.625,0.5581106265512472,0.946394630357186,34.05333333333333,133.5,310.0,9.6,0.4363776020606364,38274,False,False
28.0,2023.0,Winter,3,4.0,1.039720770839918,0.625,1.4426950408889634,0.946394630357186,34.669999999999995,136.7161111111111,201.0,8.7,1.0161252080743005e-06,2428,False,False
313.0,2023.0,Winter,10,366.0,1.8976634648257549,0.8085640060915524,1.5247431936982252,0.8241447712832309,34.38666666666666,133.24749999999997,309.0,9.1,3.706497861587365e-07,34313,False,False
32.0,2023.0,Winter,2,1279.0,0.0418903386383619,0.0139744632883025,0.139785187598194,0.0604349838147241,35.4575,139.7513888888889,100.0,8.9,6.653265145359087,1434,False,False
328.0,2023.0,Winter,9,108.0,2.0947290475276485,0.8611111111111112,1.7086236185895254,0.9533522741071692,34.0,133.17499999999998,310.0,8.9,0.43645341499102913,38328,False,False
35.0,2023.0,Winter,15,162.0,0.7648922089352876,0.2619265355890868,2.7517906448371026,0.2824512664587854,35.34805555555556,139.80583333333334,100.0,9.0,0.6980006225924529,1235,False,False
38.0,2023.0,Winter,30,2040.0,2.646804055772224,0.8675509419454056,3.8054221583887258,0.778197722379387,35.24,139.8338888888889,100.0,0.0,0.6586621995592779,1238,True,True
39.0,2023.0,Winter,22,85.0,2.641179753868686,0.897439446366782,4.726907152417349,0.8544624649199272,34.55444444444444,136.7302777777778,201.0,9.3,2.094230013411514e-06,2439,False,False
396.0,2023.0,Winter,15,696.0,1.2613655350013904,0.4621730083234243,2.1389231632408623,0.4657836603206244,34.333333333333336,132.45583333333332,312.0,8.4,3.083075573419973e-06,34396,False,False
4.0,2023.0,Winter,25,125.0,2.591239391734377,0.87232,4.970679476476894,0.8050137789457837,35.60166666666667,140.06416666666667,100.0,10.5,0.4777057070374204,124,False,False
40.0,2023.0,Winter,18,68.0,2.4613136645029177,0.8901384083044983,4.028906021227536,0.8515560871292389,34.55444444444444,136.79694444444445,201.0,9.1,4.100060648548167e-06,2440,False,False
410.0,2023.0,Winter,7,170.0,1.4153261960027212,0.6340484429065745,1.168270147970622,0.7273337860382834,34.30305555555555,132.35305555555556,312.0,8.6,6.410112723819321e-07,34410,False,False
426.0,2023.0,Winter,6,10.0,1.6094379124341005,0.7599999999999999,2.1714724095162588,0.8982444017039272,33.99666666666667,132.29222222222222,312.0,10.0,2.081891068016308e-06,35426,False,False
44.0,2023.0,Winter,15,46.0,1.9238962556650745,0.724007561436673,3.6566495918991393,0.7104359641789597,34.436388888888885,135.14,301.0,9.2,0.4497499003868794,2744,False,False
52.0,2023.0,Winter,7,114.0,1.8998180791878871,0.84533702677747,1.266838808672368,0.976313361698739,35.50861111111111,139.84611111111113,100.0,8.5,1.013292961489617e-06,1352,False,False
528.0,2023.0,Winter,3,55.0,0.8590785459617755,0.4938842975206611,0.4990850292584237,0.7819669912879544,33.30333333333333,131.61333333333332,314.0,8.6,0.4374461489178894,44528,False,False
550.0,2023.0,Winter,5,7.0,1.5498260458782016,0.7755102040816326,2.055593369479003,0.9629610647945144,34.03805555555555,131.70083333333332,315.0,9.6,3.110951984571743e-06,35550,False,False
59.0,2023.0,Winter,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,34.72,137.12166666666667,202.0,10.1,0.4640774576398907,2359,False,False
61.0,2023.0,Winter,4,12.0,0.9830877585747856,0.5138888888888888,1.207288813145534,0.7091479170272448,34.75,137.3,202.0,10.9,1.104548288568557,2361,False,False
617.0,2023.0,Winter,14,295.0,2.2076969217311126,0.8406090203964378,2.2859251509693364,0.8365475417894643,33.635,131.13333333333333,316.0,9.0,0.4369762901227268,40617,False,False
79.0,2023.0,Winter,13,455.0,1.8965402621126797,0.776814394396812,1.9606890284192853,0.7394065136590594,34.11277777777778,135.00833333333333,303.0,8.1,3.078671416947404e-06,3079,False,False
9.0,2023.0,Winter,3,7.0,0.9556998911125344,0.5714285714285714,1.0277966847395017,0.8699155297736259,35.53722222222222,140.0225,100.0,10.3,0.4778553138512997,129,False,False
10.0,2024.0,Winter,10,327.0,0.7896856380145221,0.3911754528705965,1.5544148378149023,0.3429561150279557,34.93333333333333,136.805,201.0,9.0,0.4636454643681527,2310,False,False
11.0,2024.0,Winter,9,83.0,1.3586395348482094,0.6099579039047758,1.8104296375580529,0.6183434997324401,34.88638888888889,136.66666666666666,201.0,7.5,0.46373887583859613,2411,False,False
12.0,2024.0,Winter,13,1122.0,1.368728924419611,0.5490053094645734,1.70870360270338,0.533628050174919,35.608333333333334,139.8983333333333,100.0,0.0,0.47768825343837323,1212,True,True
13.0,2024.0,Winter,16,2695.0,1.4297894835897202,0.6423742173543393,1.8989376559944584,0.5156875493725204,35.61416666666667,139.84611111111113,100.0,7.9,1.0706158849770692e-06,1313,False,False
